220kV Ⅰ母电压_A相_1,220kV Ⅰ母电压_B相_2,220kV Ⅰ母电压_C相_3,220kV Ⅰ母电压_3U0_4,唐木Ⅰ回线262_A相_37,唐木Ⅰ回线262_B相_38,唐木Ⅰ回线262_C相_39,唐木Ⅰ回线262_3I0_40
-82.52348327636719,21.455110549926758,60.12363052368164,-0.7927461266517639,0.07433105260133743,-0.4372408986091614,0.13003039360046387,-0.21381494402885437
-72.81729888916016,-1.3831942081451416,73.0332260131836,-0.7772021293640137,0.13007934391498566,-0.455846905708313,0.11145462840795517,-0.19522233307361603
-59.18889617919922,-23.96150016784668,82.2870101928711,-0.32642489671707153,0.1951190084218979,-0.4744529128074646,0.06501519680023193,-0.19522233307361603
-42.11940002441406,-44.34541320800781,85.63125610351562,0.1243523359298706,0.2322845458984375,-0.4651499092578888,0.009287885390222073,-0.21381494402885437
-21.943506240844727,-61.14134216308594,82.24546813964844,-0.2487046718597412,0.2508673071861267,-0.42793789505958557,-0.027863657101988792,-0.23240754008293152
0.8053622245788574,-74.51568603515625,72.44123840332031,-0.7616580724716187,0.2601586878299713,-0.42793789505958557,-0.08359096944332123,-0.21381494402885437
23.711118698120117,-83.5532455444336,58.679996490478516,-0.8704663515090942,0.2787414491176605,-0.3535139262676239,-0.13003039360046387,-0.21381494402885437
44.148494720458984,-87.1932373046875,41.71992111206055,-1.1036269664764404,0.2601586878299713,-0.31630194187164307,-0.1578940451145172,-0.21381494402885437
55.8105583190918,-56.56536102294922,19.431907653808594,32.78238296508789,0.14866210520267487,-4.679408073425293,-0.22290925681591034,4.285594940185547
69.75273895263672,-38.199039459228516,-0.8204813599586487,53.73575210571289,0.33448973298072815,-8.97739315032959,-0.055727314203977585,8.236523628234863
81.87500762939453,-32.56226348876953,-29.475013732910156,35.23834228515625,0.2787414491176605,-12.438108444213867,-0.1393182873725891,11.834192276000977
82.43980407714844,-29.754274368286133,-46.62203598022461,11.440415382385254,0.2137017697095871,-14.866190910339355,-0.1393182873725891,14.344193458557129
81.01734924316406,-11.315152168273926,-64.30912017822266,10.025907516479492,0.2229931652545929,-15.740673065185547,-0.03715154156088829,15.125082969665527
71.67723846435547,2.5375893115997314,-73.8848648071289,1.5699481964111328,0.2137017697095871,-15.675551414489746,0.03715154156088829,15.04141616821289
57.34806823730469,12.02234935760498,-84.14608001708984,-24.637306213378906,0.12078796327114105,-13.92658805847168,-0.009287885390222073,13.395971298217773
43.91838836669922,20.342313766479492,-84.82115936279297,-34.72539138793945,0.17653624713420868,-11.191506385803223,0.08359096944332123,10.532710075378418
24.380510330200195,35.14145278930664,-81.26920318603516,-36.77720260620117,0.0,-7.581943511962891,0.0,7.148856163024902
2.782160520553589,43.40941619873047,-71.13262176513672,-42.792747497558594,0.037165526300668716,-3.3211703300476074,0.07430308312177658,2.844668388366699
-19.642471313476562,43.87741470336914,-55.73041915893555,-53.75129699707031,-0.13937072455883026,1.3768436908721924,0.009287885390222073,-1.710519552230835
-42.15077590942383,52.623779296875,-39.95432662963867,-50.73575210571289,-0.17653624713420868,6.279523849487305,0.0,-6.572485446929932
-58.289398193359375,52.74857711791992,-20.02389907836914,-44.17616653442383,-0.1951190084218979,11.117082595825195,-0.055727314203977585,-11.276413917541504
-69.41803741455078,43.81501770019531,3.562343120574951,-37.336788177490234,-0.2322845458984375,15.163887023925781,-0.055727314203977585,-15.311009407043457
-79.97142028808594,35.526248931884766,25.16489028930664,-33.66839599609375,-0.2601586878299713,18.354814529418945,-0.14860616624355316,-18.388084411621094
-84.96048736572266,28.225481033325195,44.78374481201172,-19.601036071777344,-0.2137017697095871,20.410778045654297,-0.14860616624355316,-20.53553009033203
-81.2579116821289,17.513526916503906,60.28980255126953,-5.067357540130615,-0.18582762777805328,21.248046875,-0.14860616624355316,-21.390790939331055
-72.0642318725586,1.3623943328857422,72.93975830078125,4.321243762969971,-0.13007934391498566,20.848018646240234,-0.14860616624355316,-21.09330940246582
-58.896034240722656,-12.115948677062988,81.49768829345703,19.523317337036133,-0.08362243324518204,18.996721267700195,-0.1578940451145172,-19.280529022216797
