220kV Ⅰ母电压_A相_1,220kV Ⅰ母电压_B相_2,220kV Ⅰ母电压_C相_3,220kV Ⅰ母电压_3U0_4,唐木Ⅰ回线262_A相_37,唐木Ⅰ回线262_B相_38,唐木Ⅰ回线262_C相_39,唐木Ⅰ回线262_3I0_40
-13.774831771850586,-38.42783737182617,72.41007995605469,5.331606388092041,0.18582762777805328,10.447266578674316,-0.2786365747451782,-10.7744140625
6.693919658660889,-43.492618560791016,59.708194732666016,6.06217622756958,0.14866210520267487,4.828256130218506,-0.2136213630437851,-5.243113994598389
28.59558868408203,-49.36859130859375,44.731815338134766,6.170984745025635,0.14866210520267487,-1.1163597106933594,-0.1578940451145172,0.6228522062301636
48.24851989746094,-51.406982421875,26.380033493041992,6.217617034912109,0.14866210520267487,-6.633037567138672,-0.12074250727891922,6.144855499267578
64.0733642578125,-48.557395935058594,5.4317946434021,5.067357540130615,0.11149658262729645,-11.712474822998047,-0.09287885576486588,11.192747116088867
74.85684967041016,-42.59822082519531,-16.98084831237793,3.699481964111328,0.10220519453287125,-15.954641342163086,0.018575770780444145,15.357490539550781
80.70357513427734,-32.63506317138672,-37.565582275390625,2.207253932952881,0.07433105260133743,-18.97811508178711,0.06501519680023193,18.378787994384766
81.9482192993164,-22.6615047454834,-56.28086853027344,-0.2487046718597412,0.027874145656824112,-20.727079391479492,0.09287885576486588,20.08001136779785
76.7813491821289,-11.367152214050293,-69.35664367675781,-1.9119172096252441,0.037165526300668716,-20.885231018066406,0.20433348417282104,20.21945571899414
66.88690185546875,1.6847928762435913,-79.98135375976562,-4.352331638336182,0.018582763150334358,-19.564205169677734,0.1950455904006958,18.936567306518555
51.689613342285156,15.329535484313965,-85.1950454711914,-6.031088352203369,-0.009291381575167179,-16.894245147705078,0.269348680973053,16.259231567382812
33.6683235168457,25.947891235351562,-83.86566162109375,-7.818653106689453,-0.009291381575167179,-12.884652137756348,0.2321971356868744,12.261821746826172
13.147276878356934,36.12944793701172,-77.28103637695312,-8.766839981079102,-0.027874145656824112,-7.944760322570801,0.22290925681591034,7.344078540802002
-9.612051010131836,43.85661697387695,-64.92189025878906,-9.481865882873535,-0.027874145656824112,-2.3815674781799316,0.1764698177576065,1.7848899364471436
-30.959379196166992,47.99580001831055,-47.338661193847656,-8.953368186950684,-0.018582763150334358,3.3490793704986572,0.13003039360046387,-3.8672616481781006
-49.7546501159668,48.90059280395508,-27.688650131225586,-8.1450777053833,-0.027874145656824112,8.86575698852539,0.03715154156088829,-9.36137580871582
-65.24479675292969,47.44459915161133,-6.968898773193359,-7.274611473083496,0.009291381575167179,13.917284965515137,-0.018575770780444145,-14.39067554473877
-76.41527557373047,40.819828033447266,15.776091575622559,-5.906735897064209,0.009291381575167179,18.178058624267578,-0.13003039360046387,-18.64838218688965
-81.88546752929688,31.605466842651367,36.95281982421875,-3.637305736541748,0.07433105260133743,21.248046875,-0.1764698177576065,-21.651086807250977
-82.29338073730469,21.392709732055664,55.23189926147461,-1.6010363101959229,0.08362243324518204,22.913284301757812,-0.2321971356868744,-23.305828094482422
-77.11605072021484,10.223156929016113,68.99313354492188,0.5595855116844177,0.09291381388902664,23.108646392822266,-0.26006078720092773,-23.463865280151367
-67.24251556396484,-2.2567903995513916,79.23357391357422,2.642487049102783,0.11149658262729645,21.834136962890625,-0.30650022625923157,-22.171680450439453
-52.65186309814453,-14.643138885498047,84.07337951660156,4.92746114730835,0.13007934391498566,19.126964569091797,-0.2972123324871063,-19.475751876831055
-33.52189636230469,-26.322288513183594,82.62974548339844,6.481865406036377,0.14866210520267487,15.09876537322998,-0.2786365747451782,-15.478342056274414
-12.21640396118164,-36.24384689331055,75.5777587890625,7.414507865905762,0.13937072455883026,10.06584358215332,-0.2972123324871063,-10.439746856689453
9.936286926269531,-43.17021942138672,62.75124740600586,8.207254409790039,0.13937072455883026,4.428226947784424,-0.2507728934288025,-4.834076881408691
31.43004608154297,-47.03900146484375,45.1160888671875,8.284974098205566,0.13937072455883026,-1.3954497575759888,-0.1950455904006958,0.9203338623046875
49.83832550048828,-48.45339584350586,26.182703018188477,7.1968913078308105,0.11149658262729645,-6.921430587768555,-0.13003039360046387,6.405151844024658
64.64862060546875,-46.76860427856445,5.691440582275391,5.8911919593811035,0.11149658262729645,-11.945049285888672,-0.06501519680023193,11.415858268737793
76.216552734375,-41.319026947021484,-16.555028915405273,4.5854926109313965,0.09291381388902664,-16.252338409423828,0.009287885390222073,15.664268493652344
81.89592742919922,-30.752670288085938,-36.00770950317383,5.207253932952881,0.08362243324518204,-19.33163070678711,0.10216674208641052,18.759937286376953
82.03189849853516,-21.860708236694336,-54.83723449707031,-0.5751295685768127,0.055748291313648224,-21.099199295043945,0.1578940451145172,20.489049911499023
